date,precision_in_bits,pphys,dx,dz,dm,error_rate,qubits,code_cycles
2024-04-02 16:14,128,2.5118864315095666e-06,5,3,3,9.262733329352074e-11,346,36.00095161610707
2024-04-02 16:14,128,2.5118864315095666e-06,5,3,5,1.4645429548754837e-10,350,60.00158445912689
2024-04-02 16:15,128,2.5118864315095666e-06,5,5,3,1.1544980325284555e-10,506,36.00093235128615
2024-04-02 16:15,128,2.5118864315095666e-06,5,5,5,1.8449173456281005e-10,510,60.00150718142545
2024-04-02 16:15,128,2.5118864315095666e-06,7,3,3,2.220664326750606e-14,538,36.00096933199157
2024-04-02 16:15,128,2.5118864315095666e-06,7,3,5,3.408798090078595e-14,542,60.001612849611256
2024-04-02 16:15,128,2.5118864315095666e-06,7,5,3,2.6285333060273973e-14,762,36.000942723181886
2024-04-02 16:15,128,2.5118864315095666e-06,7,5,5,4.0876177569016704e-14,766,60.001507180332766
2024-04-02 16:15,128,1.9952623149688664e-06,5,3,3,4.6423629654594484e-11,346,36.00074816165372
2024-04-02 16:15,128,1.9952623149688664e-06,5,3,5,7.340101292384706e-11,350,60.00124594567163
2024-04-02 16:15,128,1.9952623149688664e-06,5,5,3,5.786195958843212e-11,506,36.00073600577618
2024-04-02 16:15,128,1.9952623149688664e-06,5,5,5,9.246489207557458e-11,510,60.001197184851165
2024-04-02 16:17,128,1.9952623149688664e-06,7,3,3,8.857356934714465e-15,538,36.000759339799814
2024-04-02 16:17,128,1.9952623149688664e-06,7,3,5,1.3587452103746124e-14,542,60.00126385918954
2024-04-02 16:17,128,1.9952623149688664e-06,7,5,3,1.048124747526485e-14,762,36.0007425501342
2024-04-02 16:17,128,1.9952623149688664e-06,7,5,5,1.6290039312301445e-14,766,60.00119718430337
2024-04-02 16:17,128,1.5848931924611043e-06,5,3,3,2.326692768519893e-11,346,36.0005894062904
2024-04-02 16:17,128,1.5848931924611043e-06,5,3,5,3.67876466175714e-11,350,60.00098171827689
2024-04-02 16:17,128,1.5848931924611043e-06,5,5,3,2.8999672331113156e-11,506,36.00058173615043
2024-04-02 16:17,128,1.5848931924611043e-06,5,5,5,4.634221948614919e-11,510,60.00095095133234
2024-04-02 16:17,128,1.5848931924611043e-06,7,3,3,3.5346028797994922e-15,538,36.000596459313954
2024-04-02 16:17,128,1.5848931924611043e-06,7,3,5,5.417702829484882e-15,542,60.00099302111047
2024-04-02 16:18,128,1.5848931924611043e-06,7,5,3,4.181127614643104e-15,762,36.00058586542872
2024-04-02 16:18,128,1.5848931924611043e-06,7,5,5,6.493671945111343e-15,766,60.00095095105773
2024-04-02 16:18,128,1.258925411794161e-06,5,3,3,1.1661086011562822e-11,346,36.000465103275644
2024-04-02 16:18,128,1.258925411794161e-06,5,3,5,1.843749728080206e-11,350,60.0007747771214
2024-04-02 16:18,128,1.258925411794161e-06,5,5,3,1.4534264315738029e-11,506,36.00046026359409
2024-04-02 16:18,128,1.258925411794161e-06,5,5,5,2.322612719937441e-11,510,60.0007553640169
2024-04-02 16:18,128,1.258925411794161e-06,7,3,3,1.4113858076772107e-15,538,36.000469553478105
2024-04-02 16:18,128,1.258925411794161e-06,7,3,5,2.161066065433707e-15,542,60.00078190881174
2024-04-02 16:18,128,1.258925411794161e-06,7,5,3,1.6687852087312927e-15,762,36.00046286902651
2024-04-02 16:18,128,1.258925411794161e-06,7,5,5,2.589432819455593e-15,766,60.00075536387924
