date,precision_in_bits,pphys,dx,dz,dm,dx2,dz2,dm2,n1,error_rate,qubits,code_cycles
2024-04-03 20:59,256,0.001,3,1,1,11,3,1,4,0.6234742970299182,2150,61.47368424625956
2024-04-03 20:59,256,0.001,3,1,1,11,3,1,6,0.6488116028294483,2424,31.572228609870397
2024-04-03 20:59,256,0.001,3,1,1,11,3,3,2,0.055097589279609,2312,549.0396149579104
2024-04-03 20:59,256,0.001,3,1,1,11,3,3,4,0.03297053602354585,2614,214.831811999626
2024-04-03 20:59,256,0.001,3,1,1,11,3,3,6,0.028381664083761058,2916,134.24674811940017
2024-04-03 20:59,256,0.001,3,1,1,11,3,5,2,0.011804909445822775,3068,329.41338022968046
2024-04-03 20:59,256,0.001,3,1,1,11,3,5,4,0.004734929582251639,3398,119.56301073273093
2024-04-03 20:59,256,0.001,3,1,1,11,3,5,6,0.0031980151243164237,3728,73.60973691304842
2024-04-03 20:59,256,0.001,3,1,1,11,3,7,2,0.008940631947446325,4144,309.2330460134362
2024-04-03 20:59,256,0.001,3,1,1,11,3,7,4,0.003340743239362056,4502,111.42403251248588
2024-04-03 20:59,256,0.001,3,1,1,11,3,7,6,0.0031708893559537162,4860,105.2432107228139
2024-04-03 20:59,256,0.001,3,1,1,11,5,1,2,0.7613533521300603,2404,8.36657505615018
2024-04-03 20:59,256,0.001,3,1,1,11,5,1,4,0.8053271282151864,2678,3.360119941696788
2024-04-03 20:59,256,0.001,3,1,1,11,5,1,6,0.8428256016664958,2952,1.8014138204722205
2024-04-03 20:59,256,0.001,3,1,1,11,5,3,2,0.018241844921285826,2840,340.7136025569011
2024-04-03 21:00,256,0.001,3,1,1,11,5,3,4,0.019281904112908903,3142,173.69286014441235
2024-04-03 21:00,256,0.001,3,1,1,11,5,3,6,0.02113622343664022,3444,119.65544170543875
2024-04-03 21:00,256,0.001,3,1,1,11,5,5,2,0.0011317143726894995,3596,174.9645728990111
2024-04-03 21:00,256,0.001,3,1,1,11,5,5,4,0.0010040527626867838,3926,85.89439487471607
2024-04-03 21:00,256,0.001,3,1,1,11,5,5,6,0.000983502700242425,4256,58.59625691948379
2024-04-03 21:00,256,0.001,3,1,1,11,5,7,2,0.0006702316732016888,4672,162.37341514406424
2024-04-03 21:00,256,0.001,3,1,1,11,5,7,4,0.0005652916974569135,5030,79.41234601364827
2024-04-03 21:00,256,0.001,3,1,1,11,5,7,6,0.0005628249510219271,5388,76.03434464153896
2024-04-03 21:00,256,0.001,3,1,1,11,7,1,2,1.2511220286294495,2932,0.8766392460181958
2024-04-03 21:00,256,0.001,3,1,1,11,7,1,4,1.33635345095208,3206,0.36090564766954375
2024-04-03 21:00,256,0.001,3,1,1,11,7,1,6,1.4522892202359965,3480,0.19808071291452883
2024-04-03 21:00,256,0.001,3,1,1,11,7,3,2,0.021101515488463635,3368,358.5343778804652
2024-04-03 21:00,256,0.001,3,1,1,11,7,3,4,0.023406027492529916,3670,186.2017998101268
2024-04-03 21:00,256,0.001,3,1,1,11,7,3,6,0.025947031273366655,3972,129.03775482386803
2024-04-03 21:00,256,0.001,3,1,1,11,7,5,2,0.0008919438543504181,4124,168.75050883778033
2024-04-03 21:00,256,0.001,3,1,1,11,7,5,4,0.000905310946141718,4454,84.5791495820271
2024-04-03 21:00,256,0.001,3,1,1,11,7,5,6,0.0009271294475338373,4784,58.0793576424585
2024-04-03 21:00,256,0.001,3,1,1,11,7,7,2,0.0004864547352979955,5200,155.77608810033723
2024-04-03 21:00,256,0.001,3,1,1,11,7,7,4,0.0004797436109910711,5558,77.7929843461072
2024-04-03 21:00,256,0.001,3,1,1,11,7,7,6,0.00048101783307793143,5916,74.549462001051
2024-04-03 21:01,256,0.001,3,1,1,13,1,1,2,0.7521256264750454,1692,1020.4818563428637
2024-04-03 21:01,256,0.001,3,1,1,13,1,1,4,1.1744197194812287,1966,876.8389553666727
2024-04-03 21:01,256,0.001,3,1,1,13,1,1,6,1.5013575692125543,2240,583.4900184171214
2024-04-03 21:01,256,0.001,3,1,1,13,1,3,2,0.2498540369571473,2144,1459.8903171733693
2024-04-03 21:01,256,0.001,3,1,1,13,1,3,4,0.32949123308227385,2446,876.8389584638109
2024-04-03 21:01,256,0.001,3,1,1,13,1,3,6,0.3361519976582035,2748,583.8591202352284
2024-04-03 21:01,256,0.001,3,1,1,13,1,5,2,0.10474879091429722,2916,1249.941912105653
2024-04-03 21:01,256,0.001,3,1,1,13,1,5,4,0.1658080954042666,3246,876.8389537712974
2024-04-03 21:01,256,0.001,3,1,1,13,1,5,6,0.166742541896684,3576,598.891301263577
2024-04-03 21:01,256,0.001,3,1,1,13,1,7,2,0.08662204785650192,4008,1221.3154265517048
2024-04-03 21:01,256,0.001,3,1,1,13,1,7,4,0.14027910056568782,4366,876.8389529927756
2024-04-03 21:01,256,0.001,3,1,1,13,1,7,6,0.14041757072061534,4724,839.9996611106737
2024-04-03 21:01,256,0.001,3,1,1,13,3,1,2,0.909874626889059,2316,38.87332129792708
2024-04-03 21:01,256,0.001,3,1,1,13,3,1,4,0.847625366294804,2590,11.085358687670537
2024-04-03 21:01,256,0.001,3,1,1,13,3,1,6,0.8590374737123242,2864,5.274417794914636
2024-04-03 21:01,256,0.001,3,1,1,13,3,3,2,0.07511737047004324,2768,637.720242331667
2024-04-03 21:01,256,0.001,3,1,1,13,3,3,4,0.043739306646917324,3070,242.11086823776907
2024-04-03 21:01,256,0.001,3,1,1,13,3,3,6,0.036803119377359576,3372,149.13359590252585
2024-04-03 21:01,256,0.001,3,1,1,13,3,5,2,0.015451950184476461,3540,368.8515313340261
2024-04-03 21:01,256,0.001,3,1,1,13,3,5,4,0.005922633315643563,3870,127.72025240121161
2024-04-03 21:02,256,0.001,3,1,1,13,3,5,6,0.0038756730184684417,4200,77.23749630811865
2024-04-03 21:02,256,0.001,3,1,1,13,3,7,2,0.011636596540597993,4632,345.48602934571284
2024-04-03 21:02,256,0.001,3,1,1,13,3,7,4,0.004157072049266401,4990,118.61498803936216
2024-04-03 21:02,256,0.001,3,1,1,13,3,7,6,0.003931737021093863,5348,111.77288349384287
2024-04-03 21:02,256,0.001,3,1,1,13,5,1,2,1.1397597714453616,2940,1.1370542509667183
2024-04-03 21:02,256,0.001,3,1,1,13,5,1,4,1.2036145161731469,3214,0.4556985849380098
2024-04-03 21:02,256,0.001,3,1,1,13,5,1,6,1.282298214498146,3488,0.24692471941585076
2024-04-03 21:02,256,0.001,3,1,1,13,5,3,2,0.02374449107406428,3392,374.5081672381005
